Customer_ID,Customer_Name,Email,Phone_Number,Product,Quantity,Price_Per_Item,Total_Price,Purchase_Date,Season,Season_Number,Recency,Avg_Order_Value,Cluster_Label,Segment,Suggested_Campaign
1785,Sara Proctor,spencer29@robertson.com,+1-665-031-1694x98762,Sandals,4,2858,11432,2024-07-07,Summer,0,266,2858.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
1786,Jose Nelson,wallsnicole@smith-morales.com,007.749.6009x82031,Shorts,3,630,1890,2023-08-26,Summer,0,582,630.0,2,Lost Customers,Re-engagement Emails & Offers
1787,Michael Bradshaw,mitchellantonio@gmail.com,379-581-7311,Jacket,2,3891,7782,2024-02-16,Winter,1,408,3891.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
1788,Meredith Gray,mwilson@gmail.com,001-783-724-0618,Shorts,4,958,3832,2023-07-06,Summer,0,633,958.0,2,Lost Customers,Re-engagement Emails & Offers
1789,Jacob Turner,smorgan@smith.com,117.636.4982x7296,Scarf,4,1184,4736,2024-12-22,Winter,1,98,1184.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
1790,Laurie Deleon,ashleelawson@shelton-oliver.com,750.543.2700x176,Sweater,1,2415,2415,2024-02-10,Winter,1,414,2415.0,2,Lost Customers,Re-engagement Emails & Offers
1791,Andrew Moore,daniel69@walters.info,001-342-434-4211x214,Cardigan,2,1113,2226,2025-11-25,Autumn,3,-240,1113.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
1792,Elizabeth Patrick,emmafields@hill.net,(495)723-2081,Jeans,5,3755,18775,2023-04-17,Spring,2,713,3755.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
1793,Vincent Russell,williamspamela@gmail.com,(106)800-7180x2195,Cardigan,2,655,1310,2023-11-12,Autumn,3,504,655.0,2,Lost Customers,Re-engagement Emails & Offers
1794,Jessica Holmes,slewis@patel.net,(885)557-0211,T-Shirt,1,2837,2837,2023-04-26,Spring,2,704,2837.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
1795,Ann Willis,edwardlee@gmail.com,184.010.5605,Cardigan,3,3863,11589,2023-09-21,Autumn,3,556,3863.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
1796,Edward Santos,alyssa49@taylor.com,(737)716-5016x23948,Jacket,2,3847,7694,2024-02-16,Winter,1,408,3847.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
1797,Victoria Hicks,stevensonbrittany@hotmail.com,001-984-410-3688x0953,Sweater,3,1211,3633,2023-12-17,Winter,1,469,1211.0,2,Lost Customers,Re-engagement Emails & Offers
1798,Jennifer Murray,berrychristine@guerra.biz,4246445186,Full-Sleeve Shirt,4,4584,18336,2023-11-22,Autumn,3,494,4584.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
1799,Andrew Duke,megan30@hotmail.com,001-486-532-2512x037,Tank Top,5,2381,11905,2024-08-26,Summer,0,216,2381.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
1800,Jeremy Santiago,kelsey40@yahoo.com,421.729.3359x52897,Boots,3,4073,12219,2023-12-26,Winter,1,460,4073.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
1801,Richard Brown,davidhall@yahoo.com,5734378730,Raincoat,5,1962,9810,2023-09-14,Monsoon,4,563,1962.0,2,Lost Customers,Re-engagement Emails & Offers
1802,April Richardson,yvazquez@stein.com,993-607-3989,Raincoat,2,4880,9760,2023-08-17,Monsoon,4,591,4880.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
1803,Brian Ross,wjackson@gmail.com,579.918.0617,Loafers,3,3084,9252,2024-09-27,Autumn,3,184,3084.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
1804,Rebecca Garza,shannonmahoney@gmail.com,(009)187-8017x5407,T-Shirt,4,4658,18632,2023-04-28,Spring,2,702,4658.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
1805,Mike Johnson,xmayo@baker.com,001-017-783-9995x42232,Loafers,2,4269,8538,2024-10-28,Autumn,3,153,4269.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
1806,Stacey Weber,danieljoyce@davenport.biz,321.743.6389x88692,Full-Sleeve Shirt,3,1285,3855,2023-11-26,Autumn,3,490,1285.0,2,Lost Customers,Re-engagement Emails & Offers
1807,Andrew Powell,jwatts@hotmail.com,(136)053-0612,Raincoat,4,3907,15628,2024-06-04,Monsoon,4,299,3907.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
1808,Brenda Henderson,browntom@charles-jackson.com,764.739.2606x028,Sunglasses,4,3941,15764,2023-07-04,Summer,0,635,3941.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
1809,Henry Boyd,meganrodriguez@morris.org,6748097098,Raincoat,3,3836,11508,2023-09-13,Monsoon,4,564,3836.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
1810,Jacob Davis,sgilmore@holt-cooper.info,001-420-659-4285x47632,Cardigan,3,4627,13881,2023-11-18,Autumn,3,498,4627.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
1811,Michael Davis,franksmith@yahoo.com,(226)991-1265x453,Light Jacket,2,2963,5926,2023-04-26,Spring,2,704,2963.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
1812,Mrs. Natalie Lopez,marymurray@miller-myers.net,696.657.4384,Sandals,5,2209,11045,2025-06-21,Summer,0,-83,2209.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
1813,Debbie Gray,aaron90@barron.net,(562)415-2051x171,Boots,2,1920,3840,2023-01-13,Winter,1,807,1920.0,2,Lost Customers,Re-engagement Emails & Offers
1814,Rachel Williams,victoria25@yahoo.com,902.768.2803x78069,Raincoat,5,1494,7470,2024-07-28,Monsoon,4,245,1494.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
1815,Janet Rojas,nicolewheeler@warren.com,585-886-1559x56825,Blazer,2,3846,7692,2023-09-01,Autumn,3,576,3846.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
1816,Kelly Stewart,jenniferlee@gmail.com,(545)595-8444,Boots,3,2286,6858,2023-01-28,Winter,1,792,2286.0,2,Lost Customers,Re-engagement Emails & Offers
1817,Samantha Flores,mrodriguez@gmail.com,(257)629-6725x50364,Scarf,5,990,4950,2023-12-20,Winter,1,466,990.0,2,Lost Customers,Re-engagement Emails & Offers
1818,Michelle Howard,hernandezdavid@smith.info,652-343-1614x21671,Sunglasses,3,4531,13593,2023-06-28,Summer,0,641,4531.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
1819,Frances Sims,denisekennedy@gmail.com,2974544204,Loafers,5,3900,19500,2024-11-28,Autumn,3,122,3900.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
1820,Vicki Walsh,hollysmith@gutierrez.org,001-720-285-4848x57959,Loafers,2,1059,2118,2023-09-03,Autumn,3,574,1059.0,2,Lost Customers,Re-engagement Emails & Offers
1821,Maria Blackwell,pittskelli@gmail.com,(837)664-9773,Loafers,3,1592,4776,2025-11-04,Autumn,3,-219,1592.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
1822,Gina Davis,ebecker@hooper.biz,+1-326-589-3244x2625,Sandals,1,4950,4950,2024-08-04,Summer,0,238,4950.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
1823,Bryan Kramer,rosariojoshua@hotmail.com,001-023-086-0887x235,Jeans,2,603,1206,2024-04-28,Spring,2,336,603.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
1824,James King,andrewmeadows@yahoo.com,023.236.0959x263,Light Jacket,3,4545,13635,2023-05-28,Spring,2,672,4545.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
1825,Christie Lewis,susan04@hotmail.com,+1-001-029-2124x2010,Sunglasses,3,3905,11715,2025-07-13,Summer,0,-105,3905.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
1826,David Johnson,comptonpatricia@yahoo.com,815-740-0226,Light Jacket,1,1761,1761,2025-04-25,Spring,2,-26,1761.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
1827,Dr. Elizabeth Guerra,benjaminmcintyre@williams.com,(372)669-6457x428,Sneakers,2,866,1732,2023-04-23,Spring,2,707,866.0,2,Lost Customers,Re-engagement Emails & Offers
1828,Christopher Rivera,pamela88@hickman.com,7927798510,Sweater,1,500,500,2024-02-17,Winter,1,407,500.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
1829,Sheryl Hancock,martindawn@lane-porter.biz,001-821-114-2818x34574,Shorts,2,949,1898,2024-08-07,Summer,0,235,949.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
1830,Dennis Black Jr.,danielweiss@duran.com,+1-602-845-0011x48427,Sandals,3,4688,14064,2024-07-08,Summer,0,265,4688.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
1831,Karen Williams DDS,clayscott@yahoo.com,329-098-2817x80114,Sneakers,3,3308,9924,2023-05-08,Spring,2,692,3308.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
1832,Sean Vasquez,wknight@yahoo.com,007-816-7824x558,Umbrella,3,3170,9510,2024-08-02,Monsoon,4,240,3170.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
1833,Katrina Lopez,rmunoz@brown.com,+1-234-703-2731,Blazer,4,4033,16132,2023-11-14,Autumn,3,502,4033.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
1834,Jessica Pittman,courtney80@ho.com,(963)512-7380,Scarf,5,4301,21505,2024-01-28,Winter,1,427,4301.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
1835,Richard Moody,diane54@kemp-mathis.net,(939)756-1179x7784,Waterproof Shoes,1,4320,4320,2024-09-09,Monsoon,4,202,4320.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
1836,Felicia Odonnell,karen96@gmail.com,1315908136,Jacket,3,4470,13410,2024-02-07,Winter,1,417,4470.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
1837,Anne Lang,lovemegan@yahoo.com,873.654.7347x09982,T-Shirt,1,3803,3803,2025-05-03,Spring,2,-34,3803.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
1838,Heather Crawford,christopherclark@hotmail.com,5228783846,Sweater,1,4589,4589,2024-02-17,Winter,1,407,4589.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
1839,Linda Espinoza,mark82@cummings-yoder.com,088.506.6375x1743,Jeans,4,4787,19148,2023-03-24,Spring,2,737,4787.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
1840,Erin Bray,katie43@yahoo.com,207.140.3379x2735,Loafers,1,938,938,2023-11-15,Autumn,3,501,938.0,2,Lost Customers,Re-engagement Emails & Offers
1841,Mark Shea,jennifer00@hotmail.com,(970)116-9352x455,Cardigan,5,2456,12280,2023-11-25,Autumn,3,491,2456.0,2,Lost Customers,Re-engagement Emails & Offers
1842,Phyllis Thomas,yhopkins@hotmail.com,+1-987-610-3750x6822,Blazer,2,667,1334,2023-10-05,Autumn,3,542,667.0,2,Lost Customers,Re-engagement Emails & Offers
1843,April Allen,hannah05@jimenez.com,(934)371-7361x148,Sweater,3,1115,3345,2023-01-21,Winter,1,799,1115.0,2,Lost Customers,Re-engagement Emails & Offers
1844,Kimberly Singh,taylorstanley@vincent-moreno.info,(816)672-5947x914,Shorts,5,3968,19840,2024-06-11,Summer,0,292,3968.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
1845,Brad Solis,jesseallen@hotmail.com,(697)366-5418,Raincoat,1,3987,3987,2023-07-28,Monsoon,4,611,3987.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
1846,Deborah Hess,rebeccahenderson@schultz.net,337.796.4392,Boots,1,594,594,2024-12-18,Winter,1,102,594.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
1847,Jennifer Scott,sueglover@gmail.com,(472)156-6600,Light Jacket,4,4161,16644,2023-04-13,Spring,2,717,4161.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
1848,Austin Vargas,alexander61@garner.org,001-148-287-6783x9954,Sunglasses,5,4336,21680,2023-08-03,Summer,0,605,4336.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
1849,Danielle Young,wadehenry@khan.com,865.729.8164x929,Sweater,4,2224,8896,2023-02-25,Winter,1,764,2224.0,2,Lost Customers,Re-engagement Emails & Offers
1850,Lori Washington,sarah86@montes-lane.net,(994)305-4850,Raincoat,5,1594,7970,2023-06-28,Monsoon,4,641,1594.0,2,Lost Customers,Re-engagement Emails & Offers
1851,Jasmine Trevino MD,walkerstanley@whitaker.biz,770-669-8083x27311,Scarf,5,2356,11780,2023-01-09,Winter,1,811,2356.0,2,Lost Customers,Re-engagement Emails & Offers
1852,Maria Hardin,jody94@hotmail.com,536.871.8183,Umbrella,3,2898,8694,2024-09-12,Monsoon,4,199,2898.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
1853,Christine Gregory,carrillojudith@hotmail.com,008.593.2008x0295,Waterproof Shoes,1,896,896,2023-06-17,Monsoon,4,652,896.0,2,Lost Customers,Re-engagement Emails & Offers
1854,Jacqueline Quinn,wmartin@burke.com,209-193-9342x877,Full-Sleeve Shirt,1,4602,4602,2024-11-07,Autumn,3,143,4602.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
1855,Martha Baker,mitchellgardner@wilcox-franklin.com,+1-381-068-1794x77494,Full-Sleeve Shirt,5,3591,17955,2023-11-21,Autumn,3,495,3591.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
1856,Scott Moreno,watersalexis@gmail.com,001-359-525-9664x0499,Sunglasses,5,2306,11530,2023-08-12,Summer,0,596,2306.0,2,Lost Customers,Re-engagement Emails & Offers
1857,Christina Hamilton,robertsanchez@yahoo.com,(188)419-3162,Cardigan,2,4734,9468,2023-10-07,Autumn,3,540,4734.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
1858,Jill Stewart,averychristine@hotmail.com,001-651-063-8384x064,Umbrella,4,2534,10136,2024-07-07,Monsoon,4,266,2534.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
1859,Evelyn Perry,rlowery@yahoo.com,001-672-801-5165,Light Jacket,3,1861,5583,2024-04-26,Spring,2,338,1861.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
1860,Hailey Hodges,thunt@cook.com,141.047.6879x941,Waterproof Shoes,4,2163,8652,2024-06-02,Monsoon,4,301,2163.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
1861,William Munoz,oscar78@kelly.com,367-389-4636x57137,Shorts,4,2491,9964,2024-07-22,Summer,0,251,2491.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
1862,Margaret Carr,amber32@edwards.com,+1-986-315-3034x133,Blazer,2,1361,2722,2023-10-28,Autumn,3,519,1361.0,2,Lost Customers,Re-engagement Emails & Offers
1863,Donald Meyer,reyesjonathan@butler-robertson.net,0680263846,Light Jacket,1,3300,3300,2023-05-10,Spring,2,690,3300.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
1864,Jenny Gillespie,qcherry@hotmail.com,(665)056-5433x1306,Jacket,3,2162,6486,2023-02-28,Winter,1,761,2162.0,2,Lost Customers,Re-engagement Emails & Offers
1865,Jeffrey Brewer,melissagutierrez@yahoo.com,223.932.1191x675,Light Jacket,5,4006,20030,2023-03-21,Spring,2,740,4006.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
1866,Kimberly Duncan,ivan89@yahoo.com,365-074-5546,Tank Top,3,533,1599,2024-06-28,Summer,0,275,533.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
1867,Dawn Andrade,matthew24@gmail.com,044-758-8141,Raincoat,1,3103,3103,2023-06-21,Monsoon,4,648,3103.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
1868,Shelley Lane,jason79@silva.info,3130241731,Cardigan,3,4040,12120,2024-09-26,Autumn,3,185,4040.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
1869,Pamela Mcneil,ktanner@castillo.net,289.054.6910x82263,Loafers,1,2392,2392,2024-09-28,Autumn,3,183,2392.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
1870,Kathleen Herring,timothy39@palmer.com,7003255787,Umbrella,1,2619,2619,2023-07-03,Monsoon,4,636,2619.0,2,Lost Customers,Re-engagement Emails & Offers
1871,Michele Ellison,aaron35@arnold.info,+1-625-105-3594x165,Shorts,4,2547,10188,2024-07-09,Summer,0,264,2547.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
1872,Mary Payne,coreywong@brown.com,967.675.6399x0302,Sandals,1,1843,1843,2023-07-11,Summer,0,628,1843.0,2,Lost Customers,Re-engagement Emails & Offers
1873,Brian Campbell,bobbyswanson@yahoo.com,001-868-806-0229x1046,Boots,2,4736,9472,2023-12-14,Winter,1,472,4736.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
1874,Jessica Rodriguez,jacksonjack@hotmail.com,+1-370-349-2263x8434,Cardigan,1,4550,4550,2024-09-20,Autumn,3,191,4550.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
1875,Tony King,janet70@hotmail.com,7543588588,Full-Sleeve Shirt,3,2843,8529,2023-10-24,Autumn,3,523,2843.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
1876,Jacqueline Taylor,thompsonalexis@hotmail.com,402-019-8422x67534,Raincoat,5,4497,22485,2024-09-06,Monsoon,4,205,4497.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
1877,Linda Flowers,erin95@gmail.com,(751)263-6625,Umbrella,5,3446,17230,2024-07-25,Monsoon,4,248,3446.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
1878,Dominique Townsend,jeffreyfleming@ramirez-carson.com,969-147-6067,Waterproof Shoes,1,3744,3744,2023-09-24,Monsoon,4,553,3744.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
1879,Robert Goodwin,kwalker@kane.com,141.660.6755x7445,Raincoat,5,3314,16570,2023-06-21,Monsoon,4,648,3314.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
1880,Emily Mata,nancy30@mcdonald-flowers.com,167-739-4782x6147,T-Shirt,4,2990,11960,2024-03-27,Spring,2,368,2990.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
1881,Latoya Phillips,valeriekrueger@hotmail.com,954.980.1847x33922,Sneakers,3,3771,11313,2023-05-03,Spring,2,697,3771.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
1882,Dylan Lewis,wreid@chambers.com,0109118590,Boots,1,2682,2682,2023-01-28,Winter,1,792,2682.0,2,Lost Customers,Re-engagement Emails & Offers
1883,John Lopez,johnroman@gmail.com,+1-007-735-5316,Umbrella,2,2924,5848,2024-08-11,Monsoon,4,231,2924.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
1884,Timothy Miller,francesglenn@yahoo.com,222.666.4088,Sweater,4,4093,16372,2024-01-27,Winter,1,428,4093.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
1885,Matthew Davidson,kochlaura@henderson.com,305-797-2294x07190,Scarf,3,4031,12093,2024-01-05,Winter,1,450,4031.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
1886,Brenda Scott,juliagriffin@yahoo.com,043.994.8360x7203,Umbrella,1,4722,4722,2024-07-04,Monsoon,4,269,4722.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
1887,Douglas Collins,gary78@brown.com,(346)202-3255x90782,Shorts,3,1207,3621,2023-07-12,Summer,0,627,1207.0,2,Lost Customers,Re-engagement Emails & Offers
1888,Daniel Barrera,bacosta@wilson.com,072.763.8292x707,Waterproof Shoes,3,3300,9900,2024-08-22,Monsoon,4,220,3300.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
1889,Joseph Mcintyre,jasonjefferson@gmail.com,+1-791-583-4751x21639,Waterproof Shoes,1,2045,2045,2024-06-09,Monsoon,4,294,2045.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
1890,Shelly Wagner,castillomichael@hotmail.com,791-556-1251x856,Jeans,4,3313,13252,2023-03-02,Spring,2,759,3313.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
1891,Abigail Williamson,sstewart@yahoo.com,+1-132-124-2177,Sneakers,1,3563,3563,2024-04-12,Spring,2,352,3563.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
1892,Patricia Reyes,smithjames@yahoo.com,+1-763-053-0779x38596,Sunglasses,2,4654,9308,2025-07-11,Summer,0,-103,4654.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
1893,Meghan Hamilton,smithmichelle@gmail.com,674.329.3785,Boots,1,2615,2615,2023-01-17,Winter,1,803,2615.0,2,Lost Customers,Re-engagement Emails & Offers
1894,James Foster,kevin83@gregory.com,+1-571-535-0247x3848,T-Shirt,5,2313,11565,2024-05-12,Spring,2,322,2313.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
1895,Paul Barton,dennis48@mcclain.com,277.525.7581x91230,Sunglasses,3,3560,10680,2024-08-11,Summer,0,231,3560.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
1896,Jennifer Gutierrez,jennifer48@nixon.com,+1-792-360-9013x4022,Sweater,1,1343,1343,2023-12-07,Winter,1,479,1343.0,2,Lost Customers,Re-engagement Emails & Offers
1897,Scott Galloway,ewest@yahoo.com,122-368-4561x1476,Waterproof Shoes,5,1723,8615,2023-08-11,Monsoon,4,597,1723.0,2,Lost Customers,Re-engagement Emails & Offers
1898,Robert Webb,drodriguez@pierce-smith.com,001-487-611-9553x3154,T-Shirt,5,2695,13475,2024-04-14,Spring,2,350,2695.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
1899,Adam Stewart,qcombs@anderson-edwards.com,001-886-649-1148x76227,Blazer,3,1823,5469,2024-09-28,Autumn,3,183,1823.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
1900,Carmen Thompson,thomasdaniel@yahoo.com,(759)231-0442x75619,Jacket,2,3644,7288,2024-02-18,Winter,1,406,3644.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
1901,Pamela Dunn,valeriewalker@hotmail.com,481.809.3095x859,Sunglasses,5,2257,11285,2025-07-08,Summer,0,-100,2257.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
1902,Brandon Herrera,irogers@gonzales.com,+1-831-299-7364x505,Jacket,3,3885,11655,2024-02-02,Winter,1,422,3885.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
1903,Lisa Smith,whitecarolyn@gmail.com,(705)765-6828,Raincoat,3,1700,5100,2024-08-04,Monsoon,4,238,1700.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
1904,Craig Delgado,brandon69@hotmail.com,001-362-830-0952x747,Tank Top,3,2890,8670,2024-07-11,Summer,0,262,2890.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
1905,Paula Moss,mhawkins@merritt.info,(103)889-3652x4287,Jacket,3,2075,6225,2023-01-15,Winter,1,805,2075.0,2,Lost Customers,Re-engagement Emails & Offers
1906,Adam York,jessica83@smith.net,+1-818-653-2540x770,Sweater,1,3866,3866,2024-02-09,Winter,1,415,3866.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
1907,Larry Wilson,pbowman@mendez.net,+1-201-513-7690,Cardigan,4,3322,13288,2023-11-28,Autumn,3,488,3322.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
